Date,Close,High,Low,Open,Volume,ticker
2026-04-27,1800.13623046875,1805.068110552226,1770.544949967894,1775.47683005137,1929400,SMSM.JK
2026-04-28,1829.7275390625,1839.5912993808963,1780.4087374705189,1800.1362581073113,7014300,SMSM.JK
2026-04-29,1839.59130859375,1839.59130859375,1819.86378785816,1829.7275482259552,2815700,SMSM.JK
2026-04-30,1775.4769287109375,1839.5913733588325,1775.4769287109375,1834.659493001302,5092700,SMSM.JK
2026-05-04,1795.204345703125,1839.5912663386416,1775.476825420673,1775.476825420673,4474200,SMSM.JK
2026-05-05,1834.659423828125,1839.591303999706,1800.1362626270582,1805.0681427986392,2184600,SMSM.JK
2026-05-06,1834.659423828125,1839.591303999706,1824.7956634849631,1834.659423828125,1378100,SMSM.JK
2026-05-07,1854.386962890625,1859.3188431110784,1829.727561788356,1834.6594420088093,1608500,SMSM.JK
2026-05-08,1810.0,1859.3188010899185,1805.068119891008,1854.3869209809263,1187000,SMSM.JK
2026-05-11,1860.0,1865.0,1815.0,1835.0,1178600,SMSM.JK
2026-05-12,1860.0,1870.0,1855.0,1860.0,606300,SMSM.JK
2026-05-13,1860.0,1865.0,1855.0,1860.0,549100,SMSM.JK
2026-05-14,1860.0,1860.0,1860.0,1860.0,0,SMSM.JK
2026-05-15,1860.0,1860.0,1860.0,1860.0,0,SMSM.JK
2026-05-18,1865.0,1865.0,1790.0,1860.0,2392700,SMSM.JK
2026-05-19,1785.0,1860.0,1775.0,1860.0,1515900,SMSM.JK
2026-05-20,1735.0,1785.0,1725.0,1785.0,2001700,SMSM.JK
2026-05-21,1710.0,1735.0,1700.0,1735.0,2077000,SMSM.JK
2026-05-22,1690.0,1710.0,1680.0,1710.0,1356000,SMSM.JK
2026-05-25,1750.0,1775.0,1710.0,1710.0,1305800,SMSM.JK
2026-05-26,1720.0,1760.0,1715.0,1760.0,791000,SMSM.JK
2026-05-27,1720.0,1720.0,1720.0,1720.0,0,SMSM.JK
2026-05-28,1720.0,1720.0,1720.0,1720.0,0,SMSM.JK
2026-05-29,1705.0,1730.0,1700.0,1725.0,1270800,SMSM.JK
2026-06-02,1710.0,1715.0,1700.0,1705.0,1264900,SMSM.JK
2026-06-03,1690.0,1720.0,1680.0,1715.0,2926300,SMSM.JK
2026-06-04,1655.0,1690.0,1640.0,1690.0,2375100,SMSM.JK
2026-06-05,1625.0,1665.0,1625.0,1655.0,1745900,SMSM.JK
2026-06-08,1580.0,1630.0,1565.0,1630.0,3619600,SMSM.JK
2026-06-09,1610.0,1610.0,1570.0,1580.0,1287200,SMSM.JK
2026-06-10,1625.0,1640.0,1600.0,1630.0,1570600,SMSM.JK
2026-06-11,1615.0,1635.0,1600.0,1625.0,1858300,SMSM.JK
2026-06-12,1640.0,1655.0,1615.0,1615.0,1756300,SMSM.JK
2026-06-15,1675.0,1695.0,1645.0,1645.0,3287600,SMSM.JK
2026-06-17,1650.0,1670.0,1645.0,1670.0,3089000,SMSM.JK
2026-06-18,1645.0,1655.0,1635.0,1655.0,810800,SMSM.JK
2026-06-19,1640.0,1660.0,1635.0,1645.0,876500,SMSM.JK
2026-06-22,1625.0,1645.0,1620.0,1640.0,1959100,SMSM.JK
2026-06-23,1610.0,1645.0,1605.0,1645.0,1949500,SMSM.JK
2026-06-24,1615.0,1630.0,1610.0,1625.0,1178400,SMSM.JK
2026-06-25,1615.0,1620.0,1600.0,1615.0,3779800,SMSM.JK
2026-06-26,1615.0,1625.0,1600.0,1615.0,1889800,SMSM.JK
2026-06-29,1600.0,1620.0,1590.0,1615.0,3287800,SMSM.JK
2026-06-30,1605.0,1620.0,1585.0,1600.0,2232500,SMSM.JK
2026-07-01,1590.0,1605.0,1590.0,1605.0,1074500,SMSM.JK
2026-07-02,1640.0,1645.0,1600.0,1600.0,1385300,SMSM.JK
2026-07-03,1645.0,1655.0,1640.0,1640.0,478000,SMSM.JK
2026-07-06,1640.0,1655.0,1640.0,1645.0,497800,SMSM.JK
2026-07-07,1627.584228515625,1632.4718688414978,1608.033667212134,1608.033667212134,412200,SMSM.JK
2026-07-08,1637.359619140625,1647.134900448927,1627.5843378323227,1637.359619140625,524300,SMSM.JK
2026-07-09,1642.2471923828125,1647.1348328363329,1632.471911475772,1637.3595519292924,729000,SMSM.JK
2026-07-10,1671.572998046875,1671.572998046875,1647.1347963210435,1652.0224366662098,1288600,SMSM.JK
2026-07-13,1676.460693359375,1681.348333864796,1652.0224908322705,1671.573052853954,1306800,SMSM.JK
2026-07-14,1686.2359619140625,1686.2359619140625,1666.685400036798,1676.4606809754305,590800,SMSM.JK
2026-07-15,1700.89892578125,1710.6742069639008,1676.460722824623,1686.2360040072738,773700,SMSM.JK
2026-07-16,1705.7864990234375,1715.561779820133,1686.2359374300456,1700.8988586250896,542800,SMSM.JK
